x,y,z,phi1,PHI,phi2,phase,grain_id_true
3.0,5.0,2.0,279.0507880738256,167.0955727727029,323.76297808581234,1,5
3.0,5.0,3.0,281.24592574820576,165.3409262718803,320.3496573124334,1,5
3.0,5.0,4.0,277.326664814483,167.00653728161154,323.9940070428032,1,5
3.0,5.0,5.0,278.6266221064142,168.53500494239503,317.78334877602265,1,5
3.0,5.0,6.0,280.44401278332435,166.38680195856176,322.2695353995263,1,5
3.0,5.0,7.0,279.68269985876356,172.22419825616927,319.1421089635443,1,5
3.0,5.0,8.0,271.78769832469436,169.55185751314372,326.4669970621508,1,5
3.0,5.0,9.0,282.18033996982854,169.63990754135233,320.89480449141337,1,5
3.0,6.0,0.0,281.23141690957635,166.47596429261876,323.42659097100665,1,5
3.0,6.0,1.0,280.34860151010827,171.8381708410735,329.23960002582345,1,5
3.0,6.0,2.0,280.0061829271837,167.8668078247951,322.0753880315663,1,5
3.0,6.0,3.0,274.95622866210755,167.5030498577249,321.1912417688147,1,5
3.0,6.0,4.0,277.9005707971226,169.44331897962766,320.33754364184347,1,5
3.0,6.0,5.0,281.3971256160488,169.11024342108198,322.11835575934884,1,5
3.0,6.0,6.0,278.34787908991194,169.4410857903591,323.899134272053,1,5
3.0,6.0,7.0,277.096497691138,167.62883811063685,321.45436600919584,1,5
3.0,6.0,8.0,275.8475816310857,167.16176420480886,321.0054800589716,1,5
3.0,6.0,9.0,281.24106310182873,169.7683969606053,322.6234313396394,1,5
3.0,7.0,0.0,281.358685015849,168.7367351915034,323.19827055676774,1,5
3.0,7.0,1.0,278.780869879004,169.79607527938285,320.6307471400495,1,5
3.0,7.0,2.0,273.0517231878305,168.77966977775063,325.6358248469336,1,5
3.0,7.0,3.0,281.21108779708675,171.36459465412412,325.02495666270676,1,5
3.0,7.0,4.0,279.245053663173,169.54877931723624,320.76375103191504,1,5
3.0,7.0,5.0,278.366793091677,170.43657482615416,324.73178409783526,1,5
3.0,7.0,6.0,278.7436347783782,168.12778752038693,322.13899781889154,1,5
3.0,7.0,7.0,280.4175125552043,165.82035476499664,316.9065838539164,1,5
3.0,7.0,8.0,277.7282504787977,166.18391899752785,320.91989953746526,1,5
3.0,7.0,9.0,278.6750203818803,167.96642849558776,325.80189379005424,1,5
3.0,8.0,0.0,279.94640505461643,169.93615125285353,323.8489930025232,1,5
3.0,8.0,1.0,276.0554166169731,171.84018134118946,321.9387677887323,1,5
3.0,8.0,2.0,280.73107564104885,166.41888369565484,318.2370938898851,1,5
3.0,8.0,3.0,281.01374966847794,170.01457212147963,319.9696158380767,1,5
3.0,8.0,4.0,277.03236664640485,171.7180118061454,319.3813764705625,1,5
3.0,8.0,5.0,282.7807123369245,167.06319182378718,323.5885613521072,1,5
3.0,8.0,6.0,278.2957881245595,170.49017620793177,320.8926662560122,1,5
3.0,8.0,7.0,278.66404795044735,169.2062724619548,319.77528659672873,1,5
3.0,8.0,8.0,280.8671895193525,167.8494203380748,321.5764329912507,1,5
3.0,8.0,9.0,276.4935910791567,162.5278396986019,321.64714543789995,1,5
3.0,9.0,0.0,285.8160016869766,171.31088435740514,322.0838144100712,1,5
3.0,9.0,1.0,278.33994493569253,169.17030213819945,323.6110432823888,1,5
3.0,9.0,2.0,275.9911048390444,171.9943987862286,323.9897182849176,1,5
3.0,9.0,3.0,280.8424309107951,170.20547998981786,322.1868645862262,1,5
3.0,9.0,4.0,280.684260492066,170.54914152369759,321.27679517455374,1,5
3.0,9.0,5.0,277.6710987190425,169.3542776304485,325.8556928325731,1,5
3.0,9.0,6.0,276.06009274722544,165.57132596519116,322.53511598941265,1,5
3.0,9.0,7.0,279.17311101591696,169.53660760239492,322.73850247520585,1,5
3.0,9.0,8.0,278.48045036828165,172.8969482953866,318.06844929715436,1,5
3.0,9.0,9.0,276.86075404658607,168.83723807452293,317.80016442743994,1,5
3.0,10.0,0.0,278.54179738493167,173.89067076369872,322.1979467836693,1,5
3.0,10.0,1.0,279.6880945705639,165.6123980806882,320.4272211030812,1,5
3.0,10.0,2.0,278.04076710071723,168.25704334222925,325.5778540170155,1,5
3.0,10.0,3.0,280.5025414486072,166.21059550238098,322.7808485231413,1,5
3.0,10.0,4.0,280.3208112346943,172.02297782435613,326.1762489741616,1,5
3.0,10.0,5.0,276.47902496388025,167.05785818916277,318.95542695303794,1,5
3.0,10.0,6.0,278.453643316456,170.29388676073418,324.64467444760527,1,5
3.0,10.0,7.0,278.8519521208575,168.28497915311027,322.5292032397196,1,5
3.0,10.0,8.0,276.83944750039905,174.63517806146317,317.8867070704061,1,5
3.0,10.0,9.0,279.55188782775076,174.63129296932382,322.1563997782213,1,5
3.0,11.0,0.0,278.4847701873342,168.05077287298857,321.6033830368573,1,5
3.0,11.0,1.0,282.9888908171658,162.76015580038094,326.53991705015096,1,5
3.0,11.0,2.0,275.07423688436916,168.36571108358973,320.9400314324532,1,5
3.0,11.0,3.0,280.65227469838106,164.7531539434064,323.3977775872572,1,5
3.0,11.0,4.0,284.4769696045328,165.4538072491877,322.6466338581942,1,5
3.0,11.0,5.0,277.28548514227987,170.2436078905908,322.1888214339218,1,5
3.0,11.0,6.0,277.3357223895681,170.41191434119526,326.9535541068221,1,5
3.0,11.0,7.0,278.5321010077776,171.05419336874704,318.64414507227883,1,5
3.0,11.0,8.0,276.4115168989029,170.41193941889415,326.2286298749361,1,5
3.0,11.0,9.0,280.05395546110674,168.2240724560821,322.13584132292743,1,5
3.0,12.0,0.0,136.20576864911675,50.640336688735516,300.96909824601346,1,8
3.0,12.0,1.0,69.2142176789026,6.748105239003226,117.90675692859841,1,7
3.0,12.0,2.0,277.7795235612885,168.9177514743821,328.2357206251882,1,5
3.0,12.0,3.0,278.3441905231631,168.08911646664015,320.29339362986866,1,5
3.0,12.0,4.0,14.46165105669184,163.17072053925335,91.3442539625072,1,2
3.0,12.0,5.0,16.030550033263474,167.59994886929715,91.5018596941788,1,2
3.0,12.0,6.0,7.245139626033888,166.44927590995192,91.27742199861275,1,2
3.0,12.0,7.0,14.56390692240523,158.23541979755447,95.62652138514785,1,2
3.0,12.0,8.0,8.99297156242109,165.7211659860427,93.20070628659438,1,2
3.0,12.0,9.0,9.661021115616286,162.51756804625677,95.11688669486632,1,2
3.0,13.0,0.0,70.86421945301973,9.853894552222917,122.91209674571124,1,7
3.0,13.0,1.0,66.01426548910501,12.834203320577206,117.42176906679383,1,7
3.0,13.0,2.0,9.841999895696185,159.92130843378342,92.62678019102194,1,2
3.0,13.0,3.0,14.90890770912407,163.32767313156566,97.30745530119333,1,2
3.0,13.0,4.0,8.488688629428541,163.64525709877665,89.80262863479508,1,2
3.0,13.0,5.0,13.340131987626682,166.01972876672372,92.0496626285947,1,2
3.0,13.0,6.0,5.540115256356371,164.20019323019503,94.30785106707201,1,2
3.0,13.0,7.0,13.447262593479447,166.9403110964658,90.33306108467384,1,2
3.0,13.0,8.0,14.20300521571309,166.87387029398164,88.39376434121813,1,2
3.0,13.0,9.0,13.256491863669236,162.29499210605516,92.93722276772291,1,2
3.0,14.0,0.0,71.55793711684534,6.733772141155321,115.16744117754905,1,7
3.0,14.0,1.0,12.476805075552734,160.59165730518444,90.07881110294342,1,2
3.0,14.0,2.0,14.238995258819514,160.5339591653579,94.98417976747773,1,2
3.0,14.0,3.0,13.60400032732328,159.1107543888427,91.3677871573147,1,2
3.0,14.0,4.0,15.45233836347067,161.15311105726306,91.96587060423268,1,2
3.0,14.0,5.0,13.546131070093697,165.65498693591746,92.52589737417134,1,2
3.0,14.0,6.0,10.882262031084675,167.2427145223561,97.5191890084076,1,2
3.0,14.0,7.0,14.849810394710358,163.89295479556156,91.12130451182524,1,2
3.0,14.0,8.0,10.244265664596492,165.02138921596284,94.23676191027914,1,2
3.0,14.0,9.0,16.086266291362882,165.39772787576558,89.18603563204883,1,2
3.0,15.0,0.0,73.56620830956717,5.282846008287713,116.01937140640281,1,7
3.0,15.0,1.0,13.074473330779375,169.21804379493295,101.79454823585212,1,2
3.0,15.0,2.0,13.996722724972987,163.18947205424135,94.58519645953629,1,2
3.0,15.0,3.0,14.65514881086606,162.85572164688034,97.76236572708504,1,2
3.0,15.0,4.0,12.94985754623221,164.91080846174702,94.81059072084305,1,2
3.0,15.0,5.0,13.39901647858597,165.7057378949698,91.66863760985554,1,2
3.0,15.0,6.0,11.04271070739837,161.0427553122654,94.21341786863378,1,2
3.0,15.0,7.0,14.26213803209907,164.78386309192604,97.20714064484832,1,2
3.0,15.0,8.0,12.366013026227431,165.33333720913834,90.45796974329132,1,2
3.0,15.0,9.0,11.3884539012536,165.4590368584898,95.33545654443466,1,2
3.0,16.0,0.0,11.540149418306765,163.47314872223808,88.8249787717632,1,2
3.0,16.0,1.0,11.40401900146612,166.11130850711467,94.73297012911097,1,2
3.0,16.0,2.0,13.688712602819164,163.80779121172642,93.17925795120941,1,2
3.0,16.0,3.0,10.727475742592219,165.4264250995924,94.21423877482395,1,2
3.0,16.0,4.0,13.562626632565674,162.41314264453788,87.98439455328793,1,2
3.0,16.0,5.0,14.937058820710465,162.56162086665014,91.149876769465,1,2
3.0,16.0,6.0,13.976277715677188,162.77524703361294,95.60080003638014,1,2
3.0,16.0,7.0,13.817214739929549,165.27008231983706,89.97872919317,1,2
3.0,16.0,8.0,15.290862198743064,164.30517570281995,92.27381858987665,1,2
3.0,16.0,9.0,12.738343575976055,159.23702475549825,94.18243910206711,1,2
3.0,17.0,0.0,9.457236702092587,159.83711923795738,88.83845303314747,1,2
3.0,17.0,1.0,15.398590958455191,161.97048090267108,97.3217963713048,1,2
3.0,17.0,2.0,10.992199806893783,159.25580006707094,90.26911592824892,1,2
3.0,17.0,3.0,15.435248533416342,163.29223472941345,91.80522548539858,1,2
3.0,17.0,4.0,12.758446685331771,164.86481494834226,95.80439111475441,1,2
3.0,17.0,5.0,15.686861144132138,162.85630321918185,90.13336260861239,1,2
3.0,17.0,6.0,11.450033408620094,164.26301241612725,90.99341366055756,1,2
3.0,17.0,7.0,10.195989896609852,164.46207395394958,93.04978602676714,1,2
3.0,17.0,8.0,12.457389073822489,161.88483512265833,92.61620072749784,1,2
3.0,17.0,9.0,10.097156583985688,165.8763229348442,95.71769698510249,1,2
3.0,18.0,0.0,7.1312141118776635,161.0351025037145,88.90620820746517,1,2
3.0,18.0,1.0,10.613501297357667,163.45093915633944,89.22154693680862,1,2
3.0,18.0,2.0,9.987469412739602,161.07221570458574,93.69869076168094,1,2
3.0,18.0,3.0,12.551769689368346,161.888511245389,93.59912588306221,1,2
3.0,18.0,4.0,11.081870245637775,163.03267427594184,97.13411607345495,1,2
3.0,18.0,5.0,15.454782695028133,160.696532448194,95.06413605943308,1,2
3.0,18.0,6.0,14.214584056859962,161.08123843651785,95.01219982822683,1,2
3.0,18.0,7.0,15.905686586096051,161.10415807126833,91.05735249800466,1,2
3.0,18.0,8.0,14.79396709312493,164.32171434020063,94.46900700016946,1,2
3.0,18.0,9.0,13.223327930848145,164.6452206531077,89.87581967640095,1,2
3.0,19.0,0.0,15.382972364341718,167.03138372141612,92.50303266814059,1,2
3.0,19.0,1.0,12.260481127745685,159.47329450455638,94.5729223819325,1,2
3.0,19.0,2.0,13.88400497432092,163.51415062600904,96.11710822402989,1,2
3.0,19.0,3.0,11.537724500915903,165.1009330484668,90.5904197974159,1,2
3.0,19.0,4.0,12.322716958787488,163.2545917838648,93.70751594995701,1,2
3.0,19.0,5.0,11.508493526865125,163.3676494707022,95.10867872193859,1,2
3.0,19.0,6.0,11.36144981592199,159.9315627943163,97.24035670434378,1,2
3.0,19.0,7.0,15.635915038802402,160.63184645665456,94.78641478927783,1,2
3.0,19.0,8.0,11.1603075108485,164.31654833978195,93.8741969629334,1,2
3.0,19.0,9.0,11.789508054601589,161.70374683685236,91.42165541986603,1,2
4.0,0.0,0.0,276.23304064194997,166.5542390213802,321.9314572743151,1,5
4.0,0.0,1.0,276.9073941217886,171.1494309543699,326.5853353505688,1,5
4.0,0.0,2.0,277.3536566019486,169.80903750709868,323.5972749963097,1,5
4.0,0.0,3.0,280.4005847117314,169.3274988553492,324.26638937441874,1,5
4.0,0.0,4.0,280.41227762917924,165.60800327064914,324.59701114888077,1,5
4.0,0.0,5.0,281.5439331798241,166.962541455343,322.24457245303637,1,5
4.0,0.0,6.0,280.97390835218533,168.51981891255875,325.1622376164624,1,5
4.0,0.0,7.0,285.77409332729235,166.8733268791042,318.20815516719904,1,5
4.0,0.0,8.0,279.9263244313435,171.19624677612154,321.470283456295,1,5
4.0,0.0,9.0,283.341049653439,165.15529047180024,324.18487140033864,1,5
4.0,1.0,0.0,277.24521430906,174.22543029717144,328.0661257830599,1,5
4.0,1.0,1.0,276.83638797122046,167.52460653873842,324.6173358357612,1,5
4.0,1.0,2.0,277.9616539496938,168.9824004008686,322.20907778940966,1,5
4.0,1.0,3.0,273.78296616120815,169.07185840601196,320.24621505458776,1,5
4.0,1.0,4.0,277.71663705950147,173.00687736291107,318.74592033862575,1,5
4.0,1.0,5.0,281.22738805005184,168.36212648409543,321.3880263800442,1,5
4.0,1.0,6.0,281.1713791280055,170.0234556460532,323.6709630238186,1,5
4.0,1.0,7.0,281.67980503632083,168.20915495572947,320.4734941067392,1,5
4.0,1.0,8.0,276.039559106106,166.82160411764227,330.3133339113557,1,5
4.0,1.0,9.0,282.5873925731797,165.2676715568035,318.3770865713754,1,5
4.0,2.0,0.0,280.4393368268168,170.690186684796,323.7228987733065,1,5
4.0,2.0,1.0,278.3372591689681,168.76017070056773,323.05164052916894,1,5
4.0,2.0,2.0,279.27948741492395,163.12390248204886,321.5180295513723,1,5
4.0,2.0,3.0,276.8143901598382,169.5694275518104,329.96883679679803,1,5
4.0,2.0,4.0,279.9926845955481,168.3036625264225,324.5079804883657,1,5
4.0,2.0,5.0,280.2774334000086,170.17997373583987,323.6837598169799,1,5
4.0,2.0,6.0,284.3034662397922,166.21974008828747,323.3482481052898,1,5
4.0,2.0,7.0,276.6445048066385,170.55097656231663,319.7544967079741,1,5
4.0,2.0,8.0,277.9383550846096,168.32538955000226,324.7318015799542,1,5
4.0,2.0,9.0,281.5652018554175,165.6954313234961,322.2884146795892,1,5
4.0,3.0,0.0,277.0518935325857,165.569857317263,321.5274154986409,1,5
4.0,3.0,1.0,278.2144990898641,175.66519913313516,323.3074184442025,1,5
4.0,3.0,2.0,275.4675817435187,167.64204105718812,324.79227808448616,1,5
4.0,3.0,3.0,284.29152999450287,165.12768349409083,317.41768567637297,1,5
4.0,3.0,4.0,283.623966888382,170.0627577927408,320.0141090301127,1,5
4.0,3.0,5.0,280.33894638315337,162.74447509207187,322.1459980069958,1,5
4.0,3.0,6.0,279.8430049648644,171.3517910783744,319.6784612091287,1,5
4.0,3.0,7.0,279.2599018449255,166.8192786588146,322.7699498904726,1,5
4.0,3.0,8.0,276.76198893258874,168.06792424853546,319.595520201428,1,5
4.0,3.0,9.0,280.7728069384213,171.38401870264883,321.5162891971245,1,5
4.0,4.0,0.0,279.1531304506975,165.12013859654945,321.3124849200056,1,5
4.0,4.0,1.0,278.9156560149299,176.00887715142173,319.2106651476642,1,5
4.0,4.0,2.0,282.7323548566869,171.61836130133253,322.84405548060903,1,5
4.0,4.0,3.0,283.2880968688053,170.0070079267496,323.07616351553594,1,5
4.0,4.0,4.0,278.9242069570946,171.95700113974718,324.6892824489015,1,5
4.0,4.0,5.0,277.6191393960839,166.09742884977408,321.67435838364,1,5
4.0,4.0,6.0,277.2086682271621,168.96377763862978,324.98249914701734,1,5
4.0,4.0,7.0,277.9659212559697,169.00849690547898,322.2751177227629,1,5
4.0,4.0,8.0,281.13708427065615,163.57682645323655,320.64384180605873,1,5
4.0,4.0,9.0,279.59167532642255,172.19889616789882,320.87165504758167,1,5
4.0,5.0,0.0,273.9514002008988,170.79284638641658,320.41230379820763,1,5
4.0,5.0,1.0,275.9711069390075,167.49513081587577,321.66062767329754,1,5
4.0,5.0,2.0,277.56094937919806,163.68705232988356,324.34343510878625,1,5
4.0,5.0,3.0,282.0255262716594,170.63156133634985,319.4805678085456,1,5
4.0,5.0,4.0,278.5995310887409,169.09530063428187,323.47006458534224,1,5
4.0,5.0,5.0,280.48797259604714,167.5277940930031,322.31453215426427,1,5
4.0,5.0,6.0,280.0453783240521,172.28570087672685,323.67473442914707,1,5
4.0,5.0,7.0,280.8455613241678,169.30079562544313,325.3513614761076,1,5
4.0,5.0,8.0,280.02999442045734,167.04583095841437,325.5016437919598,1,5
4.0,5.0,9.0,280.8084106576868,167.99214635291946,320.92823359956975,1,5
4.0,6.0,0.0,279.84891579436425,170.3609478859665,322.6707650514363,1,5
4.0,6.0,1.0,279.8473134188074,173.4756076491439,324.8897628787399,1,5
4.0,6.0,2.0,279.51209245589445,171.40228777218246,319.62322591940585,1,5
4.0,6.0,3.0,279.9642966983527,173.27688886291594,321.6356567071448,1,5
4.0,6.0,4.0,277.20633211815453,167.69314669271526,319.7706189177667,1,5
4.0,6.0,5.0,277.434066436633,168.3479128756664,319.2474997746569,1,5
4.0,6.0,6.0,279.0807747473043,171.01382533436168,320.2222683163472,1,5
4.0,6.0,7.0,282.4480968618425,170.25300353932587,324.4443689603983,1,5
4.0,6.0,8.0,277.48886486201894,171.1348831383338,319.5501559294929,1,5
4.0,6.0,9.0,281.27557667554413,169.53982119502635,323.5223050640737,1,5
4.0,7.0,0.0,275.86005887427194,166.68272652194423,323.75729791409117,1,5
4.0,7.0,1.0,276.60010598992227,170.30535675193047,318.6092285582492,1,5
4.0,7.0,2.0,281.12757705804916,166.08760785177577,323.4921100058265,1,5
4.0,7.0,3.0,280.5033951755359,167.48871594415724,323.49197598747764,1,5
4.0,7.0,4.0,279.6236518790391,167.9184350516653,319.907940945322,1,5
4.0,7.0,5.0,274.8597117252367,169.85593800078075,318.79866749890965,1,5
4.0,7.0,6.0,279.25414607577363,168.53969422870063,323.60754544021347,1,5
4.0,7.0,7.0,278.3629918500786,168.36285600704872,323.79720884543894,1,5
4.0,7.0,8.0,279.8483601170748,169.86519105730176,323.2590525819317,1,5
4.0,7.0,9.0,275.18295457856266,171.01456122817845,323.67936102593933,1,5
4.0,8.0,0.0,276.2558726319386,168.43953283323845,322.0299032423031,1,5
4.0,8.0,1.0,278.6950552782349,169.98546476344103,325.8920665108012,1,5
4.0,8.0,2.0,281.7572516031733,165.82317404261107,323.69590694583735,1,5
4.0,8.0,3.0,282.2321979757361,170.03667759799382,324.75204650807996,1,5
4.0,8.0,4.0,283.69203786784,171.47248088627606,322.7132381605185,1,5
4.0,8.0,5.0,281.41102702567105,169.4374376907885,322.19189700901376,1,5
4.0,8.0,6.0,278.24732941973366,172.67111100826614,320.2735463249554,1,5
4.0,8.0,7.0,282.6472587301428,170.28396112435865,318.8509576458603,1,5
4.0,8.0,8.0,279.94829015260956,163.96626979585187,323.66988648609833,1,5
4.0,8.0,9.0,281.31707335259705,167.59132771640867,322.45455593232964,1,5
4.0,9.0,0.0,284.5226072980743,167.6929034532345,319.1711979664516,1,5
4.0,9.0,1.0,283.03099645789416,174.3858648437771,322.1477812892505,1,5
4.0,9.0,2.0,281.6609836026203,172.57558205992478,320.2195996441116,1,5
4.0,9.0,3.0,277.83805107481953,172.17812065659794,326.33823220973335,1,5
4.0,9.0,4.0,280.4128561036721,166.97617588239484,326.95665859390624,1,5
4.0,9.0,5.0,277.77742143339293,168.30796260929355,322.95691979251035,1,5
4.0,9.0,6.0,282.7837975702556,171.16264657429227,323.1351239592131,1,5
4.0,9.0,7.0,280.18549877483383,169.21666701829164,323.50845095313144,1,5
4.0,9.0,8.0,272.63185419597664,168.35749596009606,322.74993377721046,1,5
4.0,9.0,9.0,276.01477087590007,170.1278128496126,321.59904256111315,1,5
4.0,10.0,0.0,284.0931876458409,173.63078831516765,320.7990853712337,1,5
4.0,10.0,1.0,278.6297701834304,168.9048640441989,320.88607338610706,1,5
4.0,10.0,2.0,279.5704203269772,167.07785864536697,319.1081625184135,1,5
4.0,10.0,3.0,280.66907452362636,170.74881951865288,320.04377204509484,1,5
4.0,10.0,4.0,281.3306745146613,167.49949665135222,322.7833331813579,1,5
4.0,10.0,5.0,281.1191292824103,169.02494004035003,323.28603604800713,1,5
4.0,10.0,6.0,277.73948698293447,168.61207854070548,321.6163192539242,1,5
4.0,10.0,7.0,277.1263942561176,168.65485683683974,318.15226376848045,1,5
4.0,10.0,8.0,277.75134447444526,168.35783907629806,321.46162234114445,1,5
4.0,10.0,9.0,278.3898751724278,168.94153766423864,323.4440477355737,1,5
4.0,11.0,0.0,142.41429375262177,46.99240963896905,294.9190007385621,1,8
4.0,11.0,1.0,136.95549143101593,47.45499577451753,297.34303200023754,1,8
4.0,11.0,2.0,276.90204542087855,165.49788253964064,320.8667606483326,1,5
4.0,11.0,3.0,279.5416557264882,170.7294667540825,320.62055271946105,1,5
4.0,11.0,4.0,277.9419809890555,166.62849902539872,322.0536652059158,1,5
4.0,11.0,5.0,276.79296850192594,170.63299717073338,317.39159271416963,1,5
4.0,11.0,6.0,278.0895960909407,169.91209914987923,322.6276666064308,1,5
4.0,11.0,7.0,286.3113811074258,170.05327897604755,319.42974204762436,1,5
4.0,11.0,8.0,278.78505907418577,164.22084037987383,321.9160021019825,1,5
4.0,11.0,9.0,276.69385407835074,171.696423202587,320.5850129499312,1,5
4.0,12.0,0.0,139.59215215114503,47.03753154545282,303.2846890149945,1,8
4.0,12.0,1.0,139.01109711000166,54.04955656469906,300.65870227954474,1,8
4.0,12.0,2.0,71.92419769203717,9.189106765702046,118.23836349740492,1,7
4.0,12.0,3.0,273.563854323552,168.31642476650964,324.54220378226444,1,5
4.0,12.0,4.0,278.91054969233323,165.1650874287337,321.9907336535828,1,5
4.0,12.0,5.0,283.8033228131979,172.5894071242796,321.9648166902547,1,5
4.0,12.0,6.0,281.70832868027,168.08495566292078,317.3733554206888,1,5
4.0,12.0,7.0,9.777383243382014,168.07739462001146,92.3894694778385,1,2
4.0,12.0,8.0,11.686960389664883,162.82404162531392,98.58181565767639,1,2
4.0,12.0,9.0,17.09139750855913,170.10701651588198,92.69992916947669,1,2
4.0,13.0,0.0,71.38653535429818,3.868885479178501,121.27909712467661,1,7
4.0,13.0,1.0,67.3033038593987,8.744309055991897,114.06456599669892,1,7
4.0,13.0,2.0,68.92139900732026,5.819888856300178,115.43379324259007,1,7
4.0,13.0,3.0,69.05309697768051,6.614718914603888,119.43863609862362,1,7
4.0,13.0,4.0,9.35266061725037,164.28193251612788,96.4978724011258,1,2
4.0,13.0,5.0,10.992878765499656,161.7373907286756,92.53776659005759,1,2
4.0,13.0,6.0,15.55284884527269,164.19974299531137,91.73204286590439,1,2
4.0,13.0,7.0,13.687342466374236,160.6991875141564,95.00188331426712,1,2
4.0,13.0,8.0,13.498970133528918,162.83463987587442,90.86405645355077,1,2
4.0,13.0,9.0,9.900299141486974,165.17326810172267,96.59758920112523,1,2
4.0,14.0,0.0,68.79020485281838,9.409408326335736,111.34347646831228,1,7
4.0,14.0,1.0,68.9567677313633,8.056064997354836,114.63383965647581,1,7
4.0,14.0,2.0,68.0068717100132,6.32479303506817,117.91357765832534,1,7
4.0,14.0,3.0,11.872644526682697,157.61730576398165,87.41866083674147,1,2
4.0,14.0,4.0,10.77684578681511,164.88664202426568,85.90331616445526,1,2
4.0,14.0,5.0,11.081500951379283,162.31040920058132,96.76788287414342,1,2
4.0,14.0,6.0,11.385454452641005,164.66683524937488,93.52562454451903,1,2
4.0,14.0,7.0,6.845780393921906,165.6730692653865,93.72027981151311,1,2
4.0,14.0,8.0,13.721819850642262,174.04389037314405,87.65823069879318,1,2
4.0,14.0,9.0,17.04685564294867,162.89984623543484,93.93829854539531,1,2
4.0,15.0,0.0,70.42917717775417,6.978972932843104,115.55820611558515,1,7
4.0,15.0,1.0,71.44415028722271,4.041567552184055,119.1469548578246,1,7
4.0,15.0,2.0,69.4345729756095,5.101854863619131,115.90871476070154,1,7
4.0,15.0,3.0,15.689643654175864,162.2682619180403,94.10451683034172,1,2
4.0,15.0,4.0,10.510251918166102,165.61625970754133,94.9141623011443,1,2
4.0,15.0,5.0,17.01492227041151,163.23747730931603,94.83732521923602,1,2
4.0,15.0,6.0,12.623965606100796,166.90320161337746,91.37156166592119,1,2
4.0,15.0,7.0,14.247251994480575,163.18965613343235,92.99990324800858,1,2
4.0,15.0,8.0,12.614418460624151,164.32248544980246,92.86367202734924,1,2
4.0,15.0,9.0,12.94475236679639,167.82951268238276,95.75339391487992,1,2
4.0,16.0,0.0,72.93008410128621,6.895474814877998,114.68775002313188,1,7
4.0,16.0,1.0,73.13007338860902,10.503424330914317,121.09039942806977,1,7
4.0,16.0,2.0,10.762091520854414,163.0628209898578,88.7693971148436,1,2
4.0,16.0,3.0,11.367578983490418,166.24809595263852,91.9575762335356,1,2
4.0,16.0,4.0,13.978667454398773,163.20212835213297,93.96972182767712,1,2
4.0,16.0,5.0,9.580888048265903,163.88548042204292,85.86603757516764,1,2
4.0,16.0,6.0,11.928033346676504,159.73589170680975,96.07636766623358,1,2
4.0,16.0,7.0,14.275098624976673,164.81536334101204,96.86883418420692,1,2
4.0,16.0,8.0,10.012650126096037,168.03673727311474,95.48628788779229,1,2
4.0,16.0,9.0,11.770214400988875,166.6044066078989,90.30964010671329,1,2
4.0,17.0,0.0,68.28392057128255,6.46544795240868,115.66262906517409,1,7
4.0,17.0,1.0,67.68335229669911,11.46380997674224,116.41565795916364,1,7
4.0,17.0,2.0,13.316329420637173,162.16248159363386,88.32419352113074,1,2
4.0,17.0,3.0,13.069437032719538,158.7948853113058,92.98554193903425,1,2
4.0,17.0,4.0,9.005851466731176,168.57793371408434,95.40804816891391,1,2
4.0,17.0,5.0,12.634105057942575,166.71568706453522,91.12620701377023,1,2
4.0,17.0,6.0,13.673836072505255,164.15340045432768,93.78939801929475,1,2
4.0,17.0,7.0,15.4374197551493,165.43790080614815,93.85461601021291,1,2
4.0,17.0,8.0,8.302038080954521,161.3120098896779,92.85842470675743,1,2
4.0,17.0,9.0,12.61808528437942,160.7942230179508,99.3136199910818,1,2
4.0,18.0,0.0,74.79110213995008,9.823415896325466,117.32021223494547,1,7
4.0,18.0,1.0,69.96811871124412,5.5135497556333455,117.33277078359441,1,7
4.0,18.0,2.0,13.065838054982251,160.37290934591226,94.05015473151687,1,2
4.0,18.0,3.0,11.982550574943609,158.79548076065052,90.95901759065995,1,2
4.0,18.0,4.0,11.357225691394145,168.34499027869563,94.53687397538354,1,2
4.0,18.0,5.0,9.159030472212818,164.84986655742358,89.42909519825236,1,2
4.0,18.0,6.0,14.966467089492856,162.55213358007327,92.93709214841878,1,2
4.0,18.0,7.0,15.576069149435693,160.57460660763982,89.79265142586965,1,2
4.0,18.0,8.0,10.937896188253921,166.24332410075462,89.40675613036707,1,2
4.0,18.0,9.0,102.48441340734759,16.437766083101817,247.72197369314455,1,0
4.0,19.0,0.0,73.98010754770853,6.818767764837743,115.9444572933674,1,7
4.0,19.0,1.0,15.61051146601747,158.44284638692676,92.07302887310851,1,2
4.0,19.0,2.0,12.892537392835202,164.8870840094819,91.78826343171592,1,2
4.0,19.0,3.0,12.469252211222635,157.21972708210194,91.45244409888258,1,2
4.0,19.0,4.0,13.52038328712436,161.20733007871902,93.30913105523086,1,2
4.0,19.0,5.0,13.47905824722047,162.83509003444658,93.5800901154133,1,2
4.0,19.0,6.0,10.031251521213123,163.17363772182128,94.64943472877012,1,2
4.0,19.0,7.0,12.765844951603194,162.2354635772338,93.71211414519273,1,2
4.0,19.0,8.0,111.42904036713381,12.509027511560951,249.1916639794413,1,0
4.0,19.0,9.0,108.81475698185493,18.651744755189608,249.3368143752691,1,0
5.0,0.0,0.0,154.28553442798366,19.810453014888882,177.38660998627654,1,1
