x,y,z,phi1,PHI,phi2,phase,grain_id_true
4.0,1.0,3.0,306.3042035853522,115.97974067084368,204.41461825433814,1,17
4.0,1.0,4.0,305.8769555196554,119.2999884891498,205.34924026699645,1,17
4.0,1.0,5.0,357.0437677449151,24.357771542383897,184.55373787310307,1,31
4.0,1.0,6.0,356.0110475513491,26.25570779349436,188.04632049676607,1,31
4.0,1.0,7.0,357.1623770329794,25.664066192487805,186.99564789524632,1,31
4.0,1.0,8.0,355.8171821006244,25.07428443911861,188.40605905671828,1,31
4.0,1.0,9.0,355.3581234412126,27.03326477880362,186.2360908686067,1,31
4.0,2.0,0.0,307.2776769819629,116.71745470054945,205.27947561310603,1,17
4.0,2.0,1.0,304.88210918557894,116.75998824279678,204.83975162074492,1,17
4.0,2.0,2.0,306.8386912425984,117.43431908211255,202.93053095165664,1,17
4.0,2.0,3.0,305.6201439030039,118.27485133351614,205.1897989050328,1,17
4.0,2.0,4.0,306.762487142279,118.30512000329792,206.6272762851045,1,17
4.0,2.0,5.0,356.66303559285615,24.838701754314727,184.84757391772646,1,31
4.0,2.0,6.0,356.14041157414306,24.85784131803248,187.6186284201614,1,31
4.0,2.0,7.0,356.91265312907274,23.957253390656888,186.78239469694208,1,31
4.0,2.0,8.0,357.1553741055477,26.889822139124174,187.5713658559645,1,31
4.0,2.0,9.0,357.2828944485195,25.283316197114168,187.03938216150434,1,31
4.0,3.0,0.0,307.2050360695815,116.78677150261743,204.17590833489874,1,17
4.0,3.0,1.0,304.82864716462615,118.80797927070324,206.01114983432004,1,17
4.0,3.0,2.0,305.04693833840486,115.67364709815271,204.12604146103038,1,17
4.0,3.0,3.0,306.7390746604576,118.96985074329497,205.06858283740794,1,17
4.0,3.0,4.0,305.4069581415345,116.93836743123892,205.16800072860957,1,17
4.0,3.0,5.0,355.48620453554,27.658132581268074,187.2368126686318,1,31
4.0,3.0,6.0,355.7794816888527,24.541344696891144,186.4962455460885,1,31
4.0,3.0,7.0,356.1547801237864,26.449020237778175,186.80463069679482,1,31
4.0,3.0,8.0,355.59587863407177,27.34295812374014,186.6541751441937,1,31
4.0,3.0,9.0,357.3092115542194,24.51118473941876,187.01893093446074,1,31
4.0,4.0,0.0,306.09711269107447,116.08237615782552,207.03114654540488,1,17
4.0,4.0,1.0,307.2449397630075,117.90115266097682,203.28909383654297,1,17
4.0,4.0,2.0,306.12343814097784,118.47084975747408,205.00350831408556,1,17
4.0,4.0,3.0,135.42945607437943,17.497021387947644,209.83980628378197,1,38
4.0,4.0,4.0,135.85447819153006,15.72572626135322,209.72692332775142,1,38
4.0,4.0,5.0,137.07723000867338,20.504457730632637,206.90207645382782,1,38
4.0,4.0,6.0,356.69761665024106,22.829999240057756,187.23232831379815,1,31
4.0,4.0,7.0,355.7903312182728,27.422259168566818,185.70981127025738,1,31
4.0,4.0,8.0,354.4550358257964,24.66709034583205,184.3013809908632,1,31
4.0,4.0,9.0,357.31206228520153,22.760786537442126,186.63249647954024,1,31
4.0,5.0,0.0,132.68378306035285,16.527350172309525,210.17877206767304,1,38
4.0,5.0,1.0,135.63366616955466,15.902043753104614,208.1441830298603,1,38
4.0,5.0,2.0,135.23036314780245,17.4545237292154,206.62559376246534,1,38
4.0,5.0,3.0,135.8660887625696,13.921829145811888,207.48329873338673,1,38
4.0,5.0,4.0,134.67712075780545,17.60775469449351,208.20554266104847,1,38
4.0,5.0,5.0,133.6690580374854,15.83698100068472,208.39864755825013,1,38
4.0,5.0,6.0,135.12129682545105,16.26805178209624,207.6422518318387,1,38
4.0,5.0,7.0,136.0134698541604,16.319161624541298,208.07916448152682,1,38
4.0,5.0,8.0,137.79951766791567,15.217691937549631,205.97081692984665,1,38
4.0,5.0,9.0,357.3790775706574,24.383963234997424,186.2089174630974,1,31
4.0,6.0,0.0,134.2707081034931,16.604401262212523,210.1027128312338,1,38
4.0,6.0,1.0,136.13889970760687,17.915388886581532,206.5405561433718,1,38
4.0,6.0,2.0,133.92563210673802,13.749463806888498,207.27790288842834,1,38
4.0,6.0,3.0,136.2400951106299,17.4734264493586,207.9423127348523,1,38
4.0,6.0,4.0,135.1864124612617,16.192332248053226,208.39617070720794,1,38
4.0,6.0,5.0,136.02184798640337,15.203584133988848,208.4985375831765,1,38
4.0,6.0,6.0,136.22976094728585,16.462712148056994,208.94727764053548,1,38
4.0,6.0,7.0,138.40406311661755,16.798336139391182,208.6271938068702,1,38
4.0,6.0,8.0,134.3402349316088,17.130311364475194,208.72317344638037,1,38
4.0,6.0,9.0,103.38697562333245,105.13517583981704,11.22593847599586,1,40
4.0,7.0,0.0,136.96261543561644,17.454534450604626,209.33399678492754,1,38
4.0,7.0,1.0,134.93643401783098,17.781871814625703,208.5030281866011,1,38
4.0,7.0,2.0,134.15504277513025,17.270076115320066,207.08078782351555,1,38
4.0,7.0,3.0,134.53460543957937,17.11875477427965,208.49799830786313,1,38
4.0,7.0,4.0,133.97880554211986,18.007803300736555,208.77297432331807,1,38
4.0,7.0,5.0,134.47207388659905,15.307032307196522,208.02914833207677,1,38
4.0,7.0,6.0,134.7256220459341,17.039606015280494,207.78655000955536,1,38
4.0,7.0,7.0,132.94251884389493,16.47812647462668,207.83566591113717,1,38
4.0,7.0,8.0,103.88919810431962,105.54084596982044,12.925499636840382,1,40
4.0,7.0,9.0,100.96397974550254,107.85267467142417,10.723005071317345,1,40
4.0,8.0,0.0,136.24618352630586,17.01295830972111,209.55470561273825,1,38
4.0,8.0,1.0,134.7595674151168,15.639639083954162,209.83214024213865,1,38
4.0,8.0,2.0,135.08261047612427,17.16519562442168,209.56545017584142,1,38
4.0,8.0,3.0,134.08991460545727,17.563016584925624,207.54065665985698,1,38
4.0,8.0,4.0,135.06930938416545,16.99361317888313,206.58546178429378,1,38
4.0,8.0,5.0,134.37602033863888,18.363241938550004,209.12962943062237,1,38
4.0,8.0,6.0,315.77371278497907,46.695185686712925,237.2726994273766,1,5
4.0,8.0,7.0,317.3586370059327,46.20552693216046,237.8534234854208,1,5
4.0,8.0,8.0,104.43735387847269,105.4800435123491,12.724504809325875,1,40
4.0,8.0,9.0,101.4692997076558,108.14476918286982,10.569649230569365,1,40
4.0,9.0,0.0,134.9132919457877,14.607210205128808,207.62510447882306,1,38
4.0,9.0,1.0,133.98004413401378,16.19806267830432,208.01844784579058,1,38
4.0,9.0,2.0,136.30882902745248,17.1549523851123,208.53387765892717,1,38
4.0,9.0,3.0,133.98348354250885,15.930788822425308,210.1944338548132,1,38
4.0,9.0,4.0,315.0409571515224,48.234401659397136,237.3293724523163,1,5
4.0,9.0,5.0,315.8446155287133,47.57488657970936,238.95530370148543,1,5
4.0,9.0,6.0,315.72278808529137,46.01123608207364,237.53401308924538,1,5
4.0,9.0,7.0,316.2159701795175,47.415332719125495,237.5989350709036,1,5
4.0,9.0,8.0,103.82670216857302,108.12855961806055,11.39403256906914,1,40
4.0,9.0,9.0,103.48470845573821,104.74235069517393,8.195688846928768,1,40
4.0,10.0,0.0,135.69375039591299,16.798605189650626,207.53946960418497,1,38
4.0,10.0,1.0,316.1369757577621,46.35637049736651,238.95950508810074,1,5
4.0,10.0,2.0,315.9428298952105,45.55634770871061,238.75175024703796,1,5
4.0,10.0,3.0,315.59673514940226,47.02465877534993,237.05461987213906,1,5
4.0,10.0,4.0,315.12856948382995,46.52192107937612,237.60834415648833,1,5
4.0,10.0,5.0,316.3606281218413,46.139216889143306,235.6100400012259,1,5
4.0,10.0,6.0,315.37179987226165,47.29226752036185,237.2710485365791,1,5
4.0,10.0,7.0,102.8805916662285,107.44796156290845,10.187564448714284,1,40
4.0,10.0,8.0,101.50652573017399,106.17836923093594,10.462800387143322,1,40
4.0,10.0,9.0,102.16186110559825,106.16975439872547,11.48519930252012,1,40
4.0,11.0,0.0,315.83041926878604,46.81775523636275,239.88781083850958,1,5
4.0,11.0,1.0,315.4225290372721,46.77015474280662,236.9710470583626,1,5
4.0,11.0,2.0,314.8389743031282,45.73620005490782,237.02678248865666,1,5
4.0,11.0,3.0,316.25588527665616,49.1330270867971,236.77016743195827,1,5
4.0,11.0,4.0,315.37382256305494,46.358533963093315,238.03918939897858,1,5
4.0,11.0,5.0,316.13490298524084,47.85578633137194,234.89917192740592,1,5
4.0,11.0,6.0,313.17969754659146,45.87637217451557,238.8182256990544,1,5
4.0,11.0,7.0,101.40155377214501,102.98187821266305,11.619727441755941,1,40
4.0,11.0,8.0,103.41775912228591,105.17364213543244,9.91668380292795,1,40
4.0,11.0,9.0,102.13829295851502,106.46585827928783,10.323539519236537,1,40
4.0,12.0,0.0,46.360408417098796,90.42947161673023,276.1248037445833,1,42
4.0,12.0,1.0,44.35649919189152,93.68843337036444,276.5357661786512,1,42
4.0,12.0,2.0,316.8079902596706,44.17868857924346,237.64932589437666,1,5
4.0,12.0,3.0,316.5015595262251,48.62218361293034,237.02529355483867,1,5
4.0,12.0,4.0,316.21833691485386,44.33813676556411,234.82107863767916,1,5
4.0,12.0,5.0,316.8129609950563,46.423103237059856,238.94857415015176,1,5
4.0,12.0,6.0,314.2590509105876,47.028782215157214,239.74843581652104,1,5
4.0,12.0,7.0,103.63411890574368,106.66581947883307,10.989860295291992,1,40
4.0,12.0,8.0,101.41176343995632,107.8541627861547,10.30226785135149,1,40
4.0,12.0,9.0,103.70475257047302,104.64623286405376,9.694443746206586,1,40
4.0,13.0,0.0,47.508443029160276,93.57624174722483,278.986727947577,1,42
4.0,13.0,1.0,45.64736583502022,91.78075006752975,278.27433987266323,1,42
4.0,13.0,2.0,45.039245746411765,94.83589801325385,277.2277042782353,1,42
4.0,13.0,3.0,43.912777280419334,94.19851999073458,279.8007901604966,1,42
4.0,13.0,4.0,46.32881673340967,93.93529654754752,278.4781629284572,1,42
4.0,13.0,5.0,316.0930585907704,46.679033568044275,236.29420751819453,1,5
4.0,13.0,6.0,253.16966788959866,65.9278260579914,104.70845200741032,1,33
4.0,13.0,7.0,254.55337658817345,64.60159746625156,104.65908123448989,1,33
4.0,13.0,8.0,104.30046504970458,106.02065148860098,11.852266328218798,1,40
4.0,13.0,9.0,102.82384997478535,106.28211401481845,11.540035083956065,1,40
4.0,14.0,0.0,46.096023723876414,91.57373294176583,275.8322873365319,1,42
4.0,14.0,1.0,46.84960902278375,93.84628457865082,276.57340956662756,1,42
4.0,14.0,2.0,44.14595390796109,92.73548910027009,274.8228006069253,1,42
4.0,14.0,3.0,45.623449032707654,93.30457747986652,276.0683261243591,1,42
4.0,14.0,4.0,45.661778726690294,94.4312428811498,279.6559823099859,1,42
4.0,14.0,5.0,43.94025505781327,95.3852816530424,278.35720712072185,1,42
4.0,14.0,6.0,251.96618183606304,64.95051053054573,105.14791174937861,1,33
4.0,14.0,7.0,253.11324291423915,66.48804525675023,106.4072231948045,1,33
4.0,14.0,8.0,253.49371286226244,64.20124736393926,103.9439640923666,1,33
4.0,14.0,9.0,102.9089238851198,107.77340479151466,9.178512524802237,1,40
4.0,15.0,0.0,44.461250770659476,94.15703458863707,276.0026299039133,1,42
4.0,15.0,1.0,44.80079674166828,93.50083499882936,275.5762389685174,1,42
4.0,15.0,2.0,44.60252044818944,94.82646641633383,275.668671761246,1,42
4.0,15.0,3.0,43.88331734637129,93.27101180265288,278.04900837394814,1,42
4.0,15.0,4.0,45.51152170174151,93.46054700541842,277.24954834914496,1,42
4.0,15.0,5.0,43.66974163484365,94.59097073771672,277.652791940869,1,42
4.0,15.0,6.0,45.245230574384145,95.2241275841713,275.8298533529417,1,42
4.0,15.0,7.0,254.25152013527511,64.89431451652847,105.28807916103747,1,33
4.0,15.0,8.0,252.87036707645206,64.57939374543234,107.16076802882405,1,33
4.0,15.0,9.0,251.58897155001128,63.78397640724093,106.94941298864624,1,33
4.0,16.0,0.0,45.01562626389688,95.10184088124444,279.26986574269324,1,42
4.0,16.0,1.0,45.26213475798983,94.8171749294262,275.8204389032502,1,42
4.0,16.0,2.0,46.62981543413511,94.23843215824672,277.75426327946724,1,42
4.0,16.0,3.0,44.98617930670657,92.05958352027001,277.78670692145585,1,42
4.0,16.0,4.0,43.31438478217347,93.63045379845195,278.3048910753578,1,42
4.0,16.0,5.0,45.97079249053668,96.32891026897089,278.42102930248376,1,42
4.0,16.0,6.0,44.94479263002932,94.0370772163945,277.13994221315096,1,42
4.0,16.0,7.0,250.9418183129429,63.54792773656499,105.0010687446592,1,33
4.0,16.0,8.0,250.38253310222993,64.76699179211153,105.38582658044457,1,33
4.0,16.0,9.0,250.81671367562777,65.21039666976937,106.58210185657036,1,33
4.0,17.0,0.0,46.02195307704462,93.60387529753363,277.9275395074096,1,42
4.0,17.0,1.0,46.565027848626414,94.37582496398595,276.1996841351645,1,42
4.0,17.0,2.0,46.072202741013406,95.43186871598024,276.48496564525027,1,42
4.0,17.0,3.0,48.23619629058386,93.37882118477182,277.236210465236,1,42
4.0,17.0,4.0,44.938583239379575,94.27045635660905,275.1168096316369,1,42
4.0,17.0,5.0,45.08112440915385,92.68242102300303,277.36142601694104,1,42
4.0,17.0,6.0,307.618110736987,57.83128422127265,58.13425954812124,1,28
4.0,17.0,7.0,308.8689942502003,57.40164291161095,60.082050111513006,1,28
4.0,17.0,8.0,306.5982966448471,57.25799579033601,60.21487266955333,1,28
4.0,17.0,9.0,306.64917117426324,56.30941468641072,60.527109148020436,1,28
4.0,18.0,0.0,44.879670158075456,92.2040431193831,277.3808811304994,1,42
4.0,18.0,1.0,46.46445243124501,94.63951240917525,278.21003895099176,1,42
4.0,18.0,2.0,46.13772263372863,93.35346253950885,278.2226981765514,1,42
4.0,18.0,3.0,44.091256982339885,92.9087122293726,276.025363652585,1,42
4.0,18.0,4.0,47.06008120796212,95.15453721066854,277.7924749667782,1,42
4.0,18.0,5.0,307.69275058947784,55.99309130016075,61.434803114996825,1,28
4.0,18.0,6.0,306.2623107358088,58.03976908381612,60.88217425762715,1,28
4.0,18.0,7.0,305.962867597462,57.67313433586093,62.03329072659702,1,28
4.0,18.0,8.0,305.63522368078907,56.9752321635433,59.791660186281256,1,28
4.0,18.0,9.0,303.48767220538235,57.28040225313733,61.729515121491914,1,28
4.0,19.0,0.0,321.4604583746141,111.19690174374429,285.6987086428506,1,20
4.0,19.0,1.0,318.4016093413387,115.29374952535272,284.7929993549595,1,20
4.0,19.0,2.0,322.693069434318,114.77753651459639,285.01561766194897,1,20
4.0,19.0,3.0,305.0055966197738,57.48009578423878,59.971208289219234,1,28
4.0,19.0,4.0,306.5321475386909,56.46673637700102,58.880620522098425,1,28
4.0,19.0,5.0,303.813762132806,57.30973753160554,60.36394333839024,1,28
4.0,19.0,6.0,305.7821143126749,57.83492405040078,62.347825352714864,1,28
4.0,19.0,7.0,306.1053025344676,56.66617856439531,61.57507002969884,1,28
4.0,19.0,8.0,304.8988610695011,57.29434201800026,61.631666927990956,1,28
4.0,19.0,9.0,307.17690784411144,54.86014671154134,60.158125169218174,1,28
4.0,20.0,0.0,320.0916666973587,113.72381359407956,286.7041333725009,1,20
4.0,20.0,1.0,322.91367484139505,113.01732292086966,285.5413444291542,1,20
4.0,20.0,2.0,322.5112089444711,113.95951458397151,287.6475644993728,1,20
4.0,20.0,3.0,321.4871521486059,112.20070809070172,284.5142217321401,1,20
4.0,20.0,4.0,304.58070364890534,57.826206472961175,62.418181504973624,1,28
4.0,20.0,5.0,308.51204106875355,58.00462392133135,62.33960830746529,1,28
4.0,20.0,6.0,305.77144299391097,55.77442034083734,61.9520961656587,1,28
4.0,20.0,7.0,306.8571353448838,57.16118755759024,61.43281781699202,1,28
4.0,20.0,8.0,306.754759688989,58.41864979337007,62.40201955029684,1,28
4.0,20.0,9.0,307.00373966639995,57.96996510897595,61.578980595180916,1,28
4.0,21.0,0.0,320.6086517072561,114.4713321228897,284.53516434192017,1,20
4.0,21.0,1.0,322.33982299256104,112.24135269409335,286.4583261803492,1,20
4.0,21.0,2.0,320.162844270752,114.24265206462185,286.09297544339256,1,20
4.0,21.0,3.0,319.26304129288906,114.09924317415206,285.45305573282667,1,20
4.0,21.0,4.0,307.4380381610526,57.04750881659472,61.47908661441472,1,28
4.0,21.0,5.0,305.3343249690982,56.38443203648864,60.50256424382796,1,28
4.0,21.0,6.0,307.33299299780276,58.85469419937661,60.149163679183424,1,28
4.0,21.0,7.0,307.52730730973377,54.793156385397424,59.77744627651161,1,28
4.0,21.0,8.0,305.4198957425947,55.650388303838994,59.38337889475646,1,28
4.0,21.0,9.0,306.85072512507634,56.81710828358429,61.42299847869267,1,28
4.0,22.0,0.0,321.8971868910522,113.89748031249862,286.8564728709001,1,20
4.0,22.0,1.0,321.0605471370251,112.30391674887706,287.2915148715207,1,20
4.0,22.0,2.0,320.4820269615847,112.56514099363677,285.9343332571924,1,20
4.0,22.0,3.0,320.0955215721504,113.12879218600236,286.52452965198665,1,20
4.0,22.0,4.0,306.8163767580869,55.99649160849433,60.44731230246184,1,28
4.0,22.0,5.0,307.6170286855377,57.604042484121045,63.35029624309302,1,28
4.0,22.0,6.0,307.6849477372284,58.2829683375024,59.517070639105285,1,28
4.0,22.0,7.0,307.20635916429825,56.99053917356369,60.44238942253658,1,28
4.0,22.0,8.0,306.583606146338,58.02711568637547,61.53726534319682,1,28
4.0,22.0,9.0,305.46736540852396,57.841971899529554,60.33381336675199,1,28
4.0,23.0,0.0,321.3665718387624,113.28322259523951,285.89994189094534,1,20
4.0,23.0,1.0,321.9423541063756,112.5113386442942,288.17716202447974,1,20
4.0,23.0,2.0,319.1768135485904,112.96171203688047,286.530510316171,1,20
4.0,23.0,3.0,321.7882107046517,113.49293247459791,286.06808448072127,1,20
4.0,23.0,4.0,321.6119627571069,113.33749472936653,287.7446466154606,1,20
4.0,23.0,5.0,307.36749788476516,58.042476193526795,59.91431472055758,1,28
4.0,23.0,6.0,306.3214088165548,56.71368596418189,59.905328813919134,1,28
4.0,23.0,7.0,306.79849895336963,56.46482598648211,61.72580705619259,1,28
4.0,23.0,8.0,305.25550239105513,58.89913947582263,60.051114687527814,1,28
4.0,23.0,9.0,306.6502639243094,57.91639091378043,60.39012770776188,1,28
4.0,24.0,0.0,322.01982709754265,112.33164864905237,287.63630942461214,1,20
4.0,24.0,1.0,321.1511349302194,112.99902342120319,285.82811300077924,1,20
4.0,24.0,2.0,321.9930647494053,112.98626062853414,285.33881502227956,1,20
4.0,24.0,3.0,320.8921804449268,112.30557048861631,288.14197452686886,1,20
4.0,24.0,4.0,320.4855635010731,114.56108085359402,286.3729016534785,1,20
4.0,24.0,5.0,231.13439103467732,31.379135921512038,249.63568459735558,1,2
4.0,24.0,6.0,232.04797485874485,32.743645536479846,249.90000669118805,1,2
4.0,24.0,7.0,307.4421368163833,56.52926931303466,59.8035580270536,1,28
4.0,24.0,8.0,305.72061054235144,57.26618992945143,61.62989128709443,1,28
4.0,24.0,9.0,303.94068434015975,57.036738307426674,61.197095540808924,1,28
4.0,25.0,0.0,320.8437224321303,114.96830847126515,286.577394108273,1,20
4.0,25.0,1.0,322.50674053213726,113.37913710532499,287.11232723098533,1,20
4.0,25.0,2.0,322.8904022780542,115.0117709438262,284.9607249020305,1,20
4.0,25.0,3.0,320.8545561310492,113.22097178063068,286.67634391603264,1,20
4.0,25.0,4.0,288.15971657263646,116.04815899030092,252.78452306607585,1,36
4.0,25.0,5.0,285.1419346146221,118.5956444655744,252.13877969717973,1,36
4.0,25.0,6.0,232.32438210272835,31.041311600183313,250.0131347230864,1,2
4.0,25.0,7.0,229.0791354641863,31.367324006063114,248.61887993687571,1,2
4.0,25.0,8.0,290.85371505362576,147.7850954804268,311.13613110245404,1,34
4.0,25.0,9.0,292.2532439230699,146.22809953543012,313.5896918319819,1,34
4.0,26.0,0.0,320.4057350005321,112.80185427538474,287.33300971674237,1,20
4.0,26.0,1.0,321.60040897210956,111.92079341165001,285.54416482678783,1,20
4.0,26.0,2.0,321.56421104182493,114.53176266922513,285.3806433504778,1,20
4.0,26.0,3.0,317.8241467514361,114.19969658388672,284.7449398214126,1,20
4.0,26.0,4.0,285.159979028762,113.86782242520452,253.60636503718897,1,36
4.0,26.0,5.0,287.52561668066505,116.74901719383804,254.21303235888593,1,36
4.0,26.0,6.0,288.07846874397103,118.74898617626555,251.19541275347873,1,36
4.0,26.0,7.0,291.33176628895467,144.03060907868675,311.8920942227511,1,34
4.0,26.0,8.0,291.09779456911224,146.50652031881728,312.1959247641065,1,34
4.0,26.0,9.0,292.05814482178505,146.5968818585136,314.5246866171055,1,34
4.0,27.0,0.0,320.7775438280464,112.53284982531157,286.412431211177,1,20
4.0,27.0,1.0,320.2257435031837,115.2877697260599,285.8104655227355,1,20
4.0,27.0,2.0,217.67002502259328,1.1184365404918968,37.348344050018454,1,12
4.0,27.0,3.0,287.2076287337543,116.26687178719033,254.59395210618314,1,36
4.0,27.0,4.0,286.44637138099495,117.03255155218628,253.42416973167215,1,36
4.0,27.0,5.0,285.6306827152738,117.51034589420698,251.57260847179373,1,36
4.0,27.0,6.0,288.2740911828336,115.9547554612955,253.4556107584427,1,36
4.0,27.0,7.0,292.5586443273338,146.74634454132038,312.4161677706755,1,34
4.0,27.0,8.0,291.12571567922936,145.2115960948235,313.6997430372781,1,34
4.0,27.0,9.0,290.6214467494248,144.7105882409758,312.85808345234443,1,34
4.0,28.0,0.0,217.37208560206332,0.5308925643348483,34.820981481324104,1,12
4.0,28.0,1.0,217.75527365017314,1.5596890216418147,36.811244695216665,1,12
4.0,28.0,2.0,219.40153998330265,2.2575671023201345,36.311641560992754,1,12
4.0,28.0,3.0,218.08823679405774,2.2377736782274655,37.982293587318495,1,12
4.0,28.0,4.0,287.52676168626937,116.47170081488302,251.60372688356847,1,36
4.0,28.0,5.0,285.8051337134546,117.72244167039791,253.3404147743036,1,36
4.0,28.0,6.0,288.0192908791351,116.85244419050889,254.25065145253336,1,36
4.0,28.0,7.0,290.8554337281098,146.83579176691586,312.10485384970025,1,34
4.0,28.0,8.0,290.7380056338536,146.43598564458617,312.5716021032737,1,34
4.0,28.0,9.0,291.747420202116,145.90634146546643,312.1059727822891,1,34
4.0,29.0,0.0,221.17376671102517,3.0732347117949708,37.3951075335249,1,12
4.0,29.0,1.0,218.44565327332157,2.837327580377789,37.137601376747575,1,12
4.0,29.0,2.0,218.34485145201913,1.3034220038559579,36.43591459859205,1,12
4.0,29.0,3.0,214.64136235761887,1.8994610516917234,35.963831101922466,1,12
4.0,29.0,4.0,289.2034014368164,117.01557791679288,251.35154279962623,1,36
4.0,29.0,5.0,287.3300548744639,115.81464191288072,253.24155490804677,1,36
4.0,29.0,6.0,291.6943677397003,146.88822266506935,311.2643497574376,1,34
4.0,29.0,7.0,291.40677099169284,144.34513285338124,312.9041910456427,1,34
4.0,29.0,8.0,291.92201797372303,146.34787407018183,312.1477570981427,1,34
4.0,29.0,9.0,291.8164868361261,147.54735772444923,311.8391528215549,1,34
5.0,0.0,0.0,305.8821839860573,117.10314589489883,203.57810419894048,1,17
5.0,0.0,1.0,305.8306881045577,119.61473300029166,204.30220387652517,1,17
5.0,0.0,2.0,305.46236649825784,117.92524231805551,204.0061445856232,1,17
5.0,0.0,3.0,306.037549977909,116.76062710228669,205.96822833927226,1,17
5.0,0.0,4.0,305.00062817236466,119.15121696441942,203.21731623188825,1,17
5.0,0.0,5.0,306.4623129717532,119.11564932993483,205.01725857424265,1,17
5.0,0.0,6.0,355.3322240266456,25.48794206107717,185.3052950729166,1,31
5.0,0.0,7.0,356.1422887243572,26.34363964000075,187.47207697306428,1,31
5.0,0.0,8.0,356.43636872201006,24.124765424864346,187.32078865647262,1,31
5.0,0.0,9.0,356.4417094140961,22.54257521761815,187.50011058963278,1,31
5.0,1.0,0.0,305.69242687310884,119.75974634514498,203.32551820625372,1,17
5.0,1.0,1.0,302.18734274987963,118.68071373204363,204.91537019610593,1,17
5.0,1.0,2.0,303.9078009960707,117.32123783897521,207.54506022380787,1,17
5.0,1.0,3.0,305.4010425246664,119.13422575008805,203.911110498374,1,17
5.0,1.0,4.0,303.5143014509861,118.19062837862674,204.31077552427107,1,17
5.0,1.0,5.0,305.2840761196893,118.24522323732303,204.87946972869256,1,17
5.0,1.0,6.0,356.25686158523104,23.846643643855717,187.12504390058984,1,31
5.0,1.0,7.0,354.30228237245825,22.988344153174165,187.4014574552448,1,31
5.0,1.0,8.0,356.9823770859975,25.151391411628044,185.04918056059054,1,31
5.0,1.0,9.0,355.6084514335278,24.914137946963763,184.77052731276703,1,31
5.0,2.0,0.0,304.86506044651964,119.12534148434816,206.24309048583166,1,17
5.0,2.0,1.0,305.25282457593545,119.21368510517279,202.45722390559368,1,17
5.0,2.0,2.0,306.43012818154176,117.50511257612939,204.92186207713212,1,17
5.0,2.0,3.0,305.4599591173668,119.75850673521697,203.67177990947,1,17
5.0,2.0,4.0,306.3860709695714,118.07387323823664,204.42319741383304,1,17
5.0,2.0,5.0,305.51920735649276,117.4447666563051,204.57566647035415,1,17
5.0,2.0,6.0,356.3507362666373,25.479473225692153,186.6912753860441,1,31
5.0,2.0,7.0,357.2961736965439,26.229817589716372,185.444314130946,1,31
5.0,2.0,8.0,357.3928883017703,23.885774498757648,187.2573962512625,1,31
5.0,2.0,9.0,357.1341801805996,23.010648610208463,186.70591522783673,1,31
5.0,3.0,0.0,305.17133564670524,117.48102394611077,206.17433847864976,1,17
5.0,3.0,1.0,304.97904367944125,117.45575107152999,204.67694822670148,1,17
5.0,3.0,2.0,306.4766685334924,118.21407493756114,205.8776639085061,1,17
5.0,3.0,3.0,306.2972269640175,116.00412832615766,204.01593691471234,1,17
5.0,3.0,4.0,305.10682749136686,118.89384140169668,201.7244759565496,1,17
5.0,3.0,5.0,308.5681806375556,118.96358280333975,204.7574223201455,1,17
5.0,3.0,6.0,357.7491615934932,27.85274886230119,187.5786420481835,1,31
5.0,3.0,7.0,357.48935660401463,25.362501061897095,186.43907714823155,1,31
5.0,3.0,8.0,355.87449630616226,24.269044029714024,185.81189361343817,1,31
5.0,3.0,9.0,354.8345888024284,25.126092100051025,184.62181747594522,1,31
5.0,4.0,0.0,305.94886253520787,118.32685044474003,204.7669076989803,1,17
5.0,4.0,1.0,305.1124601756609,121.95300269862517,206.1748099086103,1,17
5.0,4.0,2.0,304.30145599630913,118.63582640825545,203.89787574806272,1,17
5.0,4.0,3.0,304.57574750469263,116.8582607629737,205.07878552675595,1,17
5.0,4.0,4.0,304.9488825279118,119.46621617020351,205.71638365271602,1,17
5.0,4.0,5.0,307.30161521058716,117.38934009823849,205.13817796333146,1,17
5.0,4.0,6.0,357.1547969855711,24.66375347011901,185.7012667351967,1,31
5.0,4.0,7.0,358.2937328962595,25.48005017663472,187.3392830215288,1,31
5.0,4.0,8.0,355.4505855907096,23.778219927046173,185.92758946706965,1,31
5.0,4.0,9.0,356.2702986758628,23.93581312998335,186.58684030709162,1,31
5.0,5.0,0.0,133.1378402182022,15.54230049517005,209.00414900344092,1,38
5.0,5.0,1.0,135.9277551738381,16.450817241362344,206.9707537825001,1,38
5.0,5.0,2.0,134.02314856577718,16.48560135595708,208.92530931538138,1,38
5.0,5.0,3.0,136.25765763493726,16.356268990297245,206.87879975650733,1,38
5.0,5.0,4.0,135.50864256826557,15.998095789109918,207.60273986287498,1,38
5.0,5.0,5.0,136.69364209973347,17.842787629207006,208.35771880320863,1,38
5.0,5.0,6.0,133.76042772348487,17.157649442103693,209.39181852468064,1,38
5.0,5.0,7.0,134.77041188732156,18.49740760874023,209.6932239655997,1,38
5.0,5.0,8.0,137.21641750102077,17.28488939961906,208.88927789637162,1,38
5.0,5.0,9.0,321.0965830568205,140.92979727748755,230.5127409939166,1,10
5.0,6.0,0.0,134.6651643068493,17.20644404360967,206.61362685339077,1,38
5.0,6.0,1.0,135.04175867670367,18.20347018549517,205.6095682932076,1,38
