x,y,z,phi1,PHI,phi2,phase
6.0,9.0,2.0,44.08223147426212,32.15736166686259,14.922983060998586,1
6.0,9.0,3.0,44.65474540011836,31.767319874973346,16.30464575682684,1
6.0,9.0,4.0,41.847215686031504,32.95308069945179,17.760182708294902,1
7.0,0.0,0.0,88.74887459698094,45.79160706687482,30.988060372565478,1
7.0,0.0,1.0,90.52134753164782,43.89938969230916,28.656753264123896,1
7.0,0.0,2.0,89.9488918580171,47.34545803851873,31.087200309188866,1
7.0,0.0,3.0,89.25877133582779,46.54339742129669,24.30291475873985,1
7.0,0.0,4.0,92.2975314007442,41.5205724424438,29.275118117193735,1
7.0,1.0,0.0,87.76066021074772,42.410637048558186,32.321653574757036,1
7.0,1.0,1.0,89.06459759737622,45.69300776346143,29.90615884224163,1
7.0,1.0,2.0,90.95408165444624,45.15364378212051,27.43401555162286,1
7.0,1.0,3.0,91.99253363889429,44.01248683367737,26.8868362026805,1
7.0,1.0,4.0,89.14376967806818,48.001519581268624,31.700443484226987,1
7.0,2.0,0.0,89.30269573118429,44.30148459136314,29.356729897565234,1
7.0,2.0,1.0,94.15349596712169,45.763870904463104,30.86008329438214,1
7.0,2.0,2.0,92.06056690806369,45.47757831805303,29.481915708358592,1
7.0,2.0,3.0,89.60730030183004,44.856797481171874,29.925555526980318,1
7.0,2.0,4.0,91.45525908727396,45.1038917716146,31.46528015443116,1
7.0,3.0,0.0,89.83856683978283,45.157270380632184,26.003598630935784,1
7.0,3.0,1.0,91.83265534940496,45.692976951795984,31.996020219719306,1
7.0,3.0,2.0,84.20748924361263,49.17674940956145,29.720820743689654,1
7.0,3.0,3.0,92.21636563347504,42.92018814574894,31.22554781012514,1
7.0,3.0,4.0,87.89316887365268,43.75246207860839,33.82806270773357,1
7.0,4.0,0.0,89.61863519847331,45.43486574635945,31.74013546137751,1
7.0,4.0,1.0,90.9913637759452,45.300837810287156,30.72992200493245,1
7.0,4.0,2.0,94.80683117047656,44.88476240593283,30.402198093429934,1
7.0,4.0,3.0,92.10130879201522,47.21105186591597,32.37406061112076,1
7.0,4.0,4.0,91.27746044405836,42.713990174539035,33.26686306460219,1
7.0,5.0,0.0,87.70730921396262,45.60527093047806,28.491448299961284,1
7.0,5.0,1.0,89.87172330681402,45.65752482060696,30.642714430900547,1
7.0,5.0,2.0,90.84384150847058,48.227422538117295,30.90706860302796,1
7.0,5.0,3.0,89.5116867294187,46.92817433657672,32.37894097784928,1
7.0,5.0,4.0,87.54478436972602,46.194800139699716,31.402345484621797,1
7.0,6.0,0.0,89.40487299328002,47.75141362662324,29.699888825934945,1
7.0,6.0,1.0,90.25115290694309,44.65385635143226,30.031158095162937,1
7.0,6.0,2.0,87.80744982620959,42.11989823481141,33.18901012644994,1
7.0,6.0,3.0,88.30607730336334,43.01721530108738,25.69321977279257,1
7.0,6.0,4.0,88.722076504621,42.353820413185005,33.28403032027274,1
7.0,7.0,0.0,92.01963417868527,43.62369930964455,34.50487161068862,1
7.0,7.0,1.0,91.96353097398318,44.35033723298275,25.001188570252854,1
7.0,7.0,2.0,94.58188514518149,42.22085506647281,26.709202506086218,1
7.0,7.0,3.0,92.04514086401927,49.87950481267855,32.768545637021035,1
7.0,7.0,4.0,91.12781824010472,46.18950868333057,31.706831117560615,1
7.0,8.0,0.0,91.51785717957353,45.56238284793875,30.208402207903752,1
7.0,8.0,1.0,89.87481374420095,43.49207082226665,29.43864984626645,1
7.0,8.0,2.0,86.61408637160923,44.8033207464105,28.022817785698166,1
7.0,8.0,3.0,87.79282136556846,45.35978830230696,32.7840045726892,1
7.0,8.0,4.0,91.83663321200463,41.858998792753646,28.020743726859326,1
7.0,9.0,0.0,91.88154237597644,43.03502521292338,29.55073370000595,1
7.0,9.0,1.0,91.10010419804911,43.06331109027273,30.21075101229192,1
7.0,9.0,2.0,87.3319490101636,43.79726471209757,30.639563868285073,1
7.0,9.0,3.0,86.81401253293666,45.8809494759208,29.96072440214664,1
7.0,9.0,4.0,91.1049799088343,45.44782826812932,32.72828085994769,1
8.0,0.0,0.0,90.25044900529582,44.141188917749496,30.244595006064568,1
8.0,0.0,1.0,91.08659605807277,45.09772014065141,30.081183382407765,1
8.0,0.0,2.0,88.5960166243865,43.6741981648981,27.194789456400613,1
8.0,0.0,3.0,93.49915348637388,42.51227352921743,28.614189604408185,1
8.0,0.0,4.0,88.5631854688616,46.78984875388888,29.410100643415944,1
8.0,1.0,0.0,92.49548414534746,43.65301875151226,30.557988324447603,1
8.0,1.0,1.0,88.32930589348048,49.29029825554677,27.624803161940974,1
8.0,1.0,2.0,90.61964142045406,46.2675537618642,30.827598194902997,1
8.0,1.0,3.0,89.62942468224459,44.74035860053315,30.08762294395822,1
8.0,1.0,4.0,89.70599599674303,46.92775823358982,34.4210460031827,1
8.0,2.0,0.0,88.88501642998433,42.260394040841845,29.82343590329749,1
8.0,2.0,1.0,95.15941867530864,43.39265086406054,33.27823361088814,1
8.0,2.0,2.0,93.35540162815288,43.89282351658401,31.13796615837055,1
8.0,2.0,3.0,93.25679324625708,44.24174451802502,29.592839279795278,1
8.0,2.0,4.0,88.83663817210271,42.97048653861427,28.701444909867988,1
8.0,3.0,0.0,87.55211946647549,45.06816693651845,28.460053537882718,1
8.0,3.0,1.0,90.4675718235815,41.888208707592746,30.661760464428916,1
8.0,3.0,2.0,91.66705792321785,41.01252871485709,30.748113139695143,1
8.0,3.0,3.0,92.45533798494658,42.58071796261759,33.34514477367541,1
8.0,3.0,4.0,90.83803801873209,43.589976288483186,29.88846184468459,1
8.0,4.0,0.0,91.11665382504344,45.152010782824824,31.077511984892737,1
8.0,4.0,1.0,88.15865281384127,45.33872164807216,27.17257100619004,1
8.0,4.0,2.0,89.7775478773026,43.19218471707042,28.528940114820468,1
8.0,4.0,3.0,92.47218635042087,47.18262024118854,31.218276241814355,1
8.0,4.0,4.0,87.81537447065485,44.3671831006104,32.42619539995837,1
8.0,5.0,0.0,90.28343382727981,49.63865907996339,30.786635678788745,1
8.0,5.0,1.0,90.38409823298007,44.381767071595,30.267081809564562,1
8.0,5.0,2.0,89.6950603272389,46.41621735337718,31.913404633589167,1
8.0,5.0,3.0,88.4280210789841,42.33753409288445,26.327589253793406,1
8.0,5.0,4.0,91.01598265382509,42.79326678765225,25.694218814095034,1
8.0,6.0,0.0,90.77715720906193,49.98599903486558,29.987858176920213,1
8.0,6.0,1.0,91.67698154890329,45.16365871709513,29.802220693617716,1
8.0,6.0,2.0,91.83815296597554,44.4194509116227,30.534784628143807,1
8.0,6.0,3.0,90.64339561239203,43.6638190927139,31.984084699073044,1
8.0,6.0,4.0,89.65008048660918,43.488509681014314,31.073019687140807,1
8.0,7.0,0.0,88.20306403641793,45.05636231473826,29.981762006711595,1
8.0,7.0,1.0,92.17179113166316,45.949396465759904,29.94994608250971,1
8.0,7.0,2.0,91.63553259840057,47.780415098034624,31.115620612703726,1
8.0,7.0,3.0,90.02070523968676,42.37632753529968,27.869772673849255,1
8.0,7.0,4.0,89.38955059129067,43.78097559568143,29.626057394029107,1
8.0,8.0,0.0,90.11329984979422,46.05938550871346,29.859002443881817,1
8.0,8.0,1.0,90.9730032876524,45.12894882962024,26.049066867292257,1
8.0,8.0,2.0,88.1213292123625,44.71182488855677,27.580610514317783,1
8.0,8.0,3.0,91.19985745999242,48.0615016646874,32.43752370339463,1
8.0,8.0,4.0,89.57311425813958,47.9814522736999,30.297334914404225,1
8.0,9.0,0.0,89.32582805776391,43.77319467291812,29.395060627023742,1
8.0,9.0,1.0,89.22364636291755,45.34083244475097,30.32114796209973,1
8.0,9.0,2.0,90.00609204030683,45.873876339492696,32.381292549572684,1
8.0,9.0,3.0,91.89910827088265,42.03020406310019,24.89215773019609,1
8.0,9.0,4.0,91.86863982247854,42.26624260316916,29.55046919621463,1
9.0,0.0,0.0,87.65977394788128,41.39603912483996,31.082925456409576,1
9.0,0.0,1.0,91.5183103206053,43.84697919854656,24.817915415710182,1
9.0,0.0,2.0,88.90751110349504,45.7836080108051,27.042176862451743,1
9.0,0.0,3.0,90.36671983955831,44.969380301654006,31.158582999202178,1
9.0,0.0,4.0,90.23916073682831,43.053862118236886,32.39314300332898,1
9.0,1.0,0.0,89.68294085394606,44.94539092098014,28.133464081853607,1
9.0,1.0,1.0,89.11343549761698,43.2303945719462,29.654107880153155,1
9.0,1.0,2.0,93.42341696028468,42.256197714137286,26.77287720424652,1
9.0,1.0,3.0,92.94234065498722,44.58135264569627,28.661854522680166,1
9.0,1.0,4.0,92.07980937479215,43.78876892052627,33.652019427093876,1
9.0,2.0,0.0,91.35585174267854,44.024177183708595,34.314616426531,1
9.0,2.0,1.0,88.78857015399332,46.48419074401861,30.598585160812984,1
9.0,2.0,2.0,92.6034825787976,48.1230223934537,30.064008298131533,1
9.0,2.0,3.0,88.49316425930763,45.91994428587823,28.64456926049579,1
9.0,2.0,4.0,94.02677449505325,45.27307066216547,29.269356897375783,1
9.0,3.0,0.0,90.36936061172982,42.305747420940605,28.056771922978697,1
9.0,3.0,1.0,92.40082781588885,43.68621144205721,27.90617803463612,1
9.0,3.0,2.0,91.07330550505458,47.37140830932599,31.437906621330132,1
9.0,3.0,3.0,91.99209537161163,43.48640982286108,27.15637866651631,1
9.0,3.0,4.0,93.00266730391097,44.35464032231573,29.498333967089906,1
9.0,4.0,0.0,92.65638828369812,46.11246001880132,30.911775544163216,1
9.0,4.0,1.0,94.33000468980217,43.712963539239716,31.855680256162476,1
9.0,4.0,2.0,90.11402624979416,45.53718455772651,33.05693685282506,1
9.0,4.0,3.0,91.01567151257925,46.07659215809927,32.1450146746196,1
9.0,4.0,4.0,89.27009454091423,43.32158066532199,27.910381611957934,1
9.0,5.0,0.0,86.06728682124799,49.112414259880644,27.793583268556635,1
9.0,5.0,1.0,89.55749275282845,44.44637340022216,30.614813395618203,1
9.0,5.0,2.0,91.6314744250786,46.72094697671949,28.833845122862122,1
9.0,5.0,3.0,89.66575657242717,45.565159900976596,29.502617747632907,1
9.0,5.0,4.0,93.21469115203999,45.9819499032765,31.469755572099636,1
9.0,6.0,0.0,91.32576253733482,47.34694771497065,30.362043117407413,1
9.0,6.0,1.0,87.40633610408831,45.799375903505286,28.69728621241634,1
9.0,6.0,2.0,88.94276663650048,46.17272803751019,32.47656614286727,1
9.0,6.0,3.0,90.04254315347212,45.61766602519793,33.404429889270475,1
9.0,6.0,4.0,90.48150635897714,50.20336622836079,31.131019291263087,1
9.0,7.0,0.0,86.47847448168837,46.506683242209064,30.762316769765555,1
9.0,7.0,1.0,92.5795055081655,46.34636270253992,29.723088032032454,1
9.0,7.0,2.0,87.55140352742127,44.58195348542795,28.298959091581402,1
9.0,7.0,3.0,88.83895310039055,46.17715680884122,33.339809008702815,1
9.0,7.0,4.0,90.78934305964596,42.60823387592963,30.88920533644028,1
9.0,8.0,0.0,92.3932629732913,43.78043419136124,29.731965666654165,1
9.0,8.0,1.0,90.02937638945839,43.43020337383552,31.296560867687717,1
9.0,8.0,2.0,89.75810370278444,45.839064887814054,28.2250156443958,1
9.0,8.0,3.0,89.12508339935317,46.44476271565554,29.254333695816467,1
9.0,8.0,4.0,93.45392770246681,44.20072762877079,30.44936945150377,1
9.0,9.0,0.0,91.86518166374618,42.163268534133934,26.478382376038446,1
9.0,9.0,1.0,86.94868737085982,47.52516820685437,28.89628370821511,1
9.0,9.0,2.0,95.1163985713365,43.87150480268522,30.369102606394073,1
9.0,9.0,3.0,93.08421990513575,49.01218577631825,34.123007153272795,1
9.0,9.0,4.0,92.41673246118629,47.048125051622925,31.185053898402366,1
